episode	lm	weight	score	was_correct
34	learning_module_2	1.0	0.5	True
34	learning_module_3	1.0	0.5	False
34	learning_module_4	1.0	0.5	True
35	learning_module_0	1.0	0.5	True
35	learning_module_1	1.0	0.5	True
35	learning_module_2	1.0	0.5	False
35	learning_module_3	1.0	0.5	False
35	learning_module_4	1.0	0.5	False
36	learning_module_0	1.0	0.5	True
36	learning_module_1	1.0	0.5	True
36	learning_module_2	1.0	0.5	True
36	learning_module_3	1.0	0.5	False
36	learning_module_4	1.0	0.5	True
37	learning_module_0	1.0	0.5	True
37	learning_module_1	1.0	0.5	True
37	learning_module_2	1.0	0.5	True
37	learning_module_3	1.0	0.5	True
37	learning_module_4	1.0	0.5	True
38	learning_module_0	1.0	0.5	True
38	learning_module_1	1.0	0.5	True
38	learning_module_2	1.0	0.5	True
38	learning_module_3	1.0	0.5	True
38	learning_module_4	1.0	0.5	True
39	learning_module_0	1.0	0.5	True
39	learning_module_1	1.0	0.5	True
39	learning_module_2	1.0	0.5	True
39	learning_module_3	1.0	0.5	True
39	learning_module_4	1.0	0.5	False
40	learning_module_0	1.0	0.5	True
40	learning_module_1	1.0	0.5	True
40	learning_module_2	1.0	0.5	True
40	learning_module_3	1.0	0.5	True
40	learning_module_4	1.0	0.5	True
41	learning_module_0	1.0	0.5	True
41	learning_module_1	1.0	0.5	True
41	learning_module_2	1.0	0.5	True
41	learning_module_3	1.0	0.5	True
41	learning_module_4	1.0	0.5	True
42	learning_module_0	1.0	0.5	True
42	learning_module_1	1.0	0.5	True
42	learning_module_2	1.0	0.5	True
42	learning_module_3	1.0	0.5	True
42	learning_module_4	1.0	0.5	True
43	learning_module_0	1.0	0.5	True
43	learning_module_1	1.0	0.5	True
43	learning_module_2	1.0	0.5	True
43	learning_module_3	1.0	0.5	True
43	learning_module_4	1.0	0.5	True
44	learning_module_0	1.0	0.5	True
44	learning_module_1	1.0	0.5	True
44	learning_module_2	1.0	0.5	True
44	learning_module_3	1.0	0.5	False
44	learning_module_4	1.0	0.5	True
45	learning_module_0	1.0	0.5	True
45	learning_module_1	1.0	0.5	True
45	learning_module_2	1.0	0.5	True
45	learning_module_3	1.0	0.5	True
45	learning_module_4	1.0	0.5	False
46	learning_module_0	1.0	0.5	True
46	learning_module_1	1.0	0.5	True
46	learning_module_2	1.0	0.5	True
46	learning_module_3	1.0	0.5	False
46	learning_module_4	1.0	0.5	True
47	learning_module_0	1.0	0.5	True
47	learning_module_1	1.0	0.5	True
47	learning_module_2	1.0	0.5	True
47	learning_module_3	1.0	0.5	True
47	learning_module_4	1.0	0.5	True
48	learning_module_0	1.0	0.5	True
48	learning_module_1	1.0	0.5	True
48	learning_module_2	1.0	0.5	True
48	learning_module_3	1.0	0.5	False
48	learning_module_4	1.0	0.5	True
49	learning_module_0	1.0	0.5	True
49	learning_module_1	1.0	0.5	True
49	learning_module_2	1.0	0.5	True
49	learning_module_3	1.0	0.5	False
49	learning_module_4	1.0	0.5	False
50	learning_module_0	1.1	0.55	True
50	learning_module_1	1.1	0.55	True
50	learning_module_2	1.1	0.55	True
50	learning_module_3	1.1	0.55	True
50	learning_module_4	0.91	0.45	False
51	learning_module_0	1.1900000000000002	0.5950000000000001	True
51	learning_module_1	1.1900000000000002	0.5950000000000001	True
51	learning_module_2	1.1900000000000002	0.5950000000000001	True
51	learning_module_3	0.9910000000000001	0.49500000000000005	False
51	learning_module_4	0.8290000000000001	0.405	False
52	learning_module_0	1.2710000000000001	0.6355000000000001	True
52	learning_module_1	1.2710000000000001	0.6355000000000001	True
52	learning_module_2	1.2710000000000001	0.6355000000000001	True
52	learning_module_3	1.0910000000000002	0.5455000000000001	True
52	learning_module_4	0.9361	0.4645	True
53	learning_module_0	1.3439	0.67195	True
53	learning_module_1	1.3439	0.67195	True
53	learning_module_2	1.3439	0.67195	True
53	learning_module_3	0.9837100000000002	0.4909500000000001	False
53	learning_module_4	0.8524900000000001	0.41805000000000003	False
54	learning_module_0	1.40951	0.704755	True
54	learning_module_1	1.40951	0.704755	True
54	learning_module_2	1.40951	0.704755	True
54	learning_module_3	0.8953390000000002	0.4418550000000001	False
54	learning_module_4	0.957241	0.47624500000000003	True
55	learning_module_0	1.468559	0.7342795	True
55	learning_module_1	1.468559	0.7342795	True
55	learning_module_2	1.468559	0.7342795	True
55	learning_module_3	0.8158051000000002	0.3976695000000001	False
55	learning_module_4	1.057241	0.5286205	True
56	learning_module_0	1.5217030999999999	0.7608515499999999	True
56	learning_module_1	1.5217030999999999	0.7608515499999999	True
56	learning_module_2	1.5217030999999999	0.7608515499999999	True
56	learning_module_3	0.9242245900000002	0.45790255000000013	True
56	learning_module_4	0.9563652100000001	0.47575845000000005	False
57	learning_module_0	1.5695327899999998	0.7847663949999999	True
57	learning_module_1	1.5695327899999998	0.7847663949999999	True
57	learning_module_2	1.5695327899999998	0.7847663949999999	True
57	learning_module_3	1.0242245900000002	0.5121122950000001	True
57	learning_module_4	1.05636521	0.528182605	True
58	learning_module_0	1.6125795109999999	0.8062897554999999	True
58	learning_module_1	1.6125795109999999	0.8062897554999999	True
58	learning_module_2	1.6125795109999999	0.8062897554999999	True
58	learning_module_3	0.9296219179000001	0.4609010655000001	False
58	learning_module_4	0.9556558201	0.47536434450000004	False
59	learning_module_0	1.6513215599	0.82566077995	True
59	learning_module_1	1.6513215599	0.82566077995	True
59	learning_module_2	1.6513215599	0.82566077995	True
59	learning_module_3	1.0296219179000001	0.5148109589500001	True
59	learning_module_4	0.8700902380900001	0.42782791005000004	False
60	learning_module_0	1.68618940391	0.843094701955	True
60	learning_module_1	1.68618940391	0.843094701955	True
60	learning_module_2	1.68618940391	0.843094701955	True
60	learning_module_3	0.9339937534990002	0.46332986305500007	False
60	learning_module_4	0.973081214281	0.48504511904500003	True
61	learning_module_0	1.7175704635190001	0.8587852317595001	True
61	learning_module_1	1.7175704635190001	0.8587852317595001	True
61	learning_module_2	1.7175704635190001	0.8587852317595001	True
61	learning_module_3	1.0339937534990002	0.5169968767495001	True
61	learning_module_4	1.073081214281	0.5365406071405	True
62	learning_module_0	1.7458134171671	0.87290670858355	True
62	learning_module_1	1.7458134171671	0.87290670858355	True
62	learning_module_2	1.7458134171671	0.87290670858355	True
62	learning_module_3	1.1305943781491004	0.5652971890745502	True
62	learning_module_4	1.1657730928529	0.58288654642645	True
63	learning_module_0	1.77123207545039	0.885616037725195	True
63	learning_module_1	1.77123207545039	0.885616037725195	True
63	learning_module_2	1.77123207545039	0.885616037725195	True
63	learning_module_3	1.2175349403341904	0.6087674701670952	True
63	learning_module_4	1.04919578356761	0.524597891783805	False
64	learning_module_0	1.794108867905351	0.8970544339526755	True
64	learning_module_1	1.794108867905351	0.8970544339526755	True
64	learning_module_2	1.794108867905351	0.8970544339526755	True
64	learning_module_3	1.2957814463007713	0.6478907231503857	True
64	learning_module_4	1.144276205210849	0.5721381026054245	True
65	learning_module_0	1.8146979811148158	0.9073489905574079	True
65	learning_module_1	1.8146979811148158	0.9073489905574079	True
65	learning_module_2	1.8146979811148158	0.9073489905574079	True
65	learning_module_3	1.1662033016706943	0.5831016508353472	False
65	learning_module_4	1.0298485846897643	0.5149242923448821	False
66	learning_module_0	1.8332281830033343	0.9166140915016672	True
66	learning_module_1	1.8332281830033343	0.9166140915016672	True
66	learning_module_2	1.8332281830033343	0.9166140915016672	True
66	learning_module_3	1.2495829715036249	0.6247914857518124	True
66	learning_module_4	1.126863726220788	0.563431863110394	True
67	learning_module_0	1.8499053647030008	0.9249526823515004	True
67	learning_module_1	1.8499053647030008	0.9249526823515004	True
67	learning_module_2	1.8499053647030008	0.9249526823515004	True
67	learning_module_3	1.3246246743532624	0.6623123371766312	True
67	learning_module_4	1.214177353598709	0.6070886767993545	True
68	learning_module_0	1.8649148282327008	0.9324574141163504	True
68	learning_module_1	1.8649148282327008	0.9324574141163504	True
68	learning_module_2	1.8649148282327008	0.9324574141163504	True
68	learning_module_3	1.392162206917936	0.696081103458968	True
68	learning_module_4	1.0927596182388382	0.5463798091194191	False
69	learning_module_0	1.8784233454094308	0.9392116727047154	True
69	learning_module_1	1.8784233454094308	0.9392116727047154	True
69	learning_module_2	1.8784233454094308	0.9392116727047154	True
69	learning_module_3	1.4529459862261425	0.7264729931130712	True
69	learning_module_4	0.985135290773459	0.4917418282074772	False
70	learning_module_0	1.8905810108684877	0.9452905054342439	True
70	learning_module_1	1.8905810108684877	0.9452905054342439	True
70	learning_module_2	1.8905810108684877	0.9452905054342439	True
70	learning_module_3	1.5076513876035282	0.7538256938017641	True
70	learning_module_4	1.085135290773459	0.5425676453867295	True
71	learning_module_0	1.9015229097816388	0.9507614548908194	True
71	learning_module_1	1.9015229097816388	0.9507614548908194	True
71	learning_module_2	1.9015229097816388	0.9507614548908194	True
71	learning_module_3	1.5568862488431754	0.7784431244215877	True
71	learning_module_4	1.1766217616961132	0.5883108808480566	True
72	learning_module_0	1.911370618803475	0.9556853094017375	True
72	learning_module_1	1.911370618803475	0.9556853094017375	True
72	learning_module_2	1.911370618803475	0.9556853094017375	True
72	learning_module_3	1.601197623958858	0.800598811979429	True
72	learning_module_4	1.258959585526502	0.629479792763251	True
73	learning_module_0	1.9202335569231275	0.9601167784615637	True
73	learning_module_1	1.9202335569231275	0.9601167784615637	True
73	learning_module_2	1.9202335569231275	0.9601167784615637	True
73	learning_module_3	1.6410778615629722	0.8205389307814861	True
73	learning_module_4	1.3330636269738516	0.6665318134869258	True
74	learning_module_0	1.9282102012308147	0.9641051006154073	True
74	learning_module_1	1.9282102012308147	0.9641051006154073	True
74	learning_module_2	1.9282102012308147	0.9641051006154073	True
74	learning_module_3	1.676970075406675	0.8384850377033375	True
74	learning_module_4	1.3997572642764664	0.6998786321382332	True
75	learning_module_0	1.9353891811077333	0.9676945905538666	True
75	learning_module_1	1.9353891811077333	0.9676945905538666	True
75	learning_module_2	1.9353891811077333	0.9676945905538666	True
75	learning_module_3	1.5092730678660076	0.7546365339330038	False
75	learning_module_4	1.2597815378488197	0.6298907689244099	False
76	learning_module_0	1.9418502629969598	0.9709251314984799	True
76	learning_module_1	1.9418502629969598	0.9709251314984799	True
76	learning_module_2	1.9418502629969598	0.9709251314984799	True
76	learning_module_3	1.3583457610794067	0.6791728805397034	False
76	learning_module_4	1.1338033840639379	0.5669016920319689	False
77	learning_module_0	1.9476652366972638	0.9738326183486319	True
77	learning_module_1	1.9476652366972638	0.9738326183486319	True
77	learning_module_2	1.9476652366972638	0.9738326183486319	True
77	learning_module_3	1.422511184971466	0.711255592485733	True
77	learning_module_4	1.220423045657544	0.610211522828772	True
78	learning_module_0	1.9528987130275375	0.9764493565137687	True
78	learning_module_1	1.9528987130275375	0.9764493565137687	True
78	learning_module_2	1.9528987130275375	0.9764493565137687	True
78	learning_module_3	1.2802600664743193	0.6401300332371597	False
78	learning_module_4	1.0983807410917896	0.5491903705458948	False
79	learning_module_0	1.9576088417247837	0.9788044208623918	True
79	learning_module_1	1.9576088417247837	0.9788044208623918	True
79	learning_module_2	1.9576088417247837	0.9788044208623918	True
79	learning_module_3	1.1522340598268874	0.5761170299134437	False
79	learning_module_4	0.9896884002843497	0.49427133349130536	False
80	learning_module_0	1.9618479575523053	0.9809239787761527	True
80	learning_module_1	1.9618479575523053	0.9809239787761527	True
80	learning_module_2	1.9618479575523053	0.9809239787761527	True
80	learning_module_3	1.2370106538441987	0.6185053269220994	True
80	learning_module_4	1.0896884002843497	0.5448442001421748	True
81	learning_module_0	1.9656631617970748	0.9828315808985374	True
81	learning_module_1	1.9656631617970748	0.9828315808985374	True
81	learning_module_2	1.9656631617970748	0.9828315808985374	True
81	learning_module_3	1.3133095884597787	0.6566547942298894	True
81	learning_module_4	1.1807195602559146	0.5903597801279573	True
82	learning_module_0	1.9690968456173672	0.9845484228086836	True
82	learning_module_1	1.9690968456173672	0.9845484228086836	True
82	learning_module_2	1.9690968456173672	0.9845484228086836	True
82	learning_module_3	1.3819786296138008	0.6909893148069004	True
82	learning_module_4	1.2626476042303232	0.6313238021151616	True
83	learning_module_0	1.9721871610556305	0.9860935805278153	True
83	learning_module_1	1.9721871610556305	0.9860935805278153	True
83	learning_module_2	1.9721871610556305	0.9860935805278153	True
83	learning_module_3	1.2437807666524208	0.6218903833262104	False
83	learning_module_4	1.3363828438072909	0.6681914219036454	True
84	learning_module_0	1.9749684449500675	0.9874842224750338	True
84	learning_module_1	1.9749684449500675	0.9874842224750338	True
84	learning_module_2	1.9749684449500675	0.9874842224750338	True
84	learning_module_3	1.3194026899871787	0.6597013449935893	True
84	learning_module_4	1.4027445594265617	0.7013722797132809	True
85	learning_module_0	1.9774716004550608	0.9887358002275304	True
85	learning_module_1	1.9774716004550608	0.9887358002275304	True
85	learning_module_2	1.9774716004550608	0.9887358002275304	True
85	learning_module_3	1.3874624209884607	0.6937312104942304	True
85	learning_module_4	1.2624701034839056	0.6312350517419528	False
86	learning_module_0	1.7797244404095547	0.8898622202047773	False
86	learning_module_1	1.7797244404095547	0.8898622202047773	False
86	learning_module_2	1.7797244404095547	0.8898622202047773	False
86	learning_module_3	1.2487161788896146	0.6243580894448073	False
86	learning_module_4	1.136223093135515	0.5681115465677575	False
87	learning_module_0	1.8017519963685993	0.9008759981842996	True
87	learning_module_1	1.8017519963685993	0.9008759981842996	True
87	learning_module_2	1.8017519963685993	0.9008759981842996	True
87	learning_module_3	1.323844561000653	0.6619222805003265	True
87	learning_module_4	1.2226007838219635	0.6113003919109817	True
88	learning_module_0	1.8215767967317393	0.9107883983658697	True
88	learning_module_1	1.8215767967317393	0.9107883983658697	True
88	learning_module_2	1.8215767967317393	0.9107883983658697	True
88	learning_module_3	1.1914601049005877	0.5957300524502939	False
88	learning_module_4	1.1003407054397671	0.5501703527198836	False
89	learning_module_0	1.8394191170585654	0.9197095585292827	True
89	learning_module_1	1.8394191170585654	0.9197095585292827	True
89	learning_module_2	1.8394191170585654	0.9197095585292827	True
89	learning_module_3	1.072314094410529	0.5361570472052645	False
89	learning_module_4	1.1903066348957905	0.5951533174478952	True
